,Unnamed: 0,id,date,username,name,tweet,language,sentiment,positive_score,negative_score,neutral_score,mixed_score
4811,5369,1357453172344774657,2021-02-05,sarasoli,sarasolo,I would like to dismantle talabat and elmenus pls,en,,,,,
4812,5370,1357449556070391817,2021-02-05,jnamavar,ناماڤار ✨,"@Talabat hello, I have ordered and it the money was deducted from me but the order did not go through. How can I communicate that to your customer care which does not exist.",en,,,,,
4813,5371,1357441365907542017,2021-02-05,abood_thiab,abood thiab,نصيحة :  ولا عمرك تطلب اي اشي من تطبيق طلبات خدمة سيئة و خدمة عملاء سيئة و نفسي مرة اطلب اشي وما يغلطو فيه  @Talabat,ar,,,,,
4814,5372,1357423699780120582,2021-02-04,gfeatstreet,gf.eatstreet,This is the real happiness 😋😍 #gfeatstreet #tastyfood #talabat #asianfood #chinese #japanese #thaifood #filipino #tiktok #uae #ajman #rak #dubai🇦🇪 #abudhabi #delivery #sharjah #Talabat #discount #freshandhot #yummy #uaerestaurants #ajmanrestaurants #ajmanfood #alain  https://t.co/xRcgOsmBQu,en,,,,,
4815,5373,1357423080453378048,2021-02-04,a1laa_,☾,@asmasalayi har onda talabat haya?,in,,,,,
4816,5374,1357420983431401474,2021-02-04,amirashaban,Amira Shaban,@yasminmaher09 @Talabat @talabateg ana eftkrt da ana lwahdy walahy ana fadly takka w haroh ana ageb el akl😂,in,,,,,
4817,5375,1357416827652091909,2021-02-04,manar_ech,Manar ✨,ابي فلوسي لو سمحتو ردوها بالبطاقة 😒😒 @Talabat,ar,,,,,
4818,5376,1357416495400239109,2021-02-04,idndalyb1szduz7,امير باأخلاقي,!طلبت الأن من مطعم الرومانسية عن طريق طلبات دوت كوم  https://t.co/hNzWdvMRe9 عبر @talabat,ar,,,,,
4819,5377,1357415675950686219,2021-02-04,verytetchy,FH ☮,Even talabat guy keeps me on read 🙂,en,,,,,
4820,5378,1357414360457633792,2021-02-04,manar_ech,Manar ✨,@Talabat وربي اسوء خدمة بكل شي، مكنسلين الاوردر ومو بلغيني وحاطين الفلوس طلبات كريدت و ما اقدر استعملهم ولا قادرة اكلمكم تلفون 🙂🔪.,ar,,,,,
4821,5379,1357413781245222920,2021-02-04,yurateh,jūratė,I know I sleep early because when I get in bed there’s still around 2 hours left before talabat stops taking orders,en,,,,,
4822,5380,1357412348298936323,2021-02-04,_fx27_,كوكي,@talabat the worst delivery service in Qatar. And the customer service is beyond horrible. Truly unacceptable!!!,en,,,,,
4823,5381,1357405288144506881,2021-02-04,itsmo97,M,@Talabat the worst customer service ever! Order not being confirmed for 60 minutes and I have to wait for another 60 minutes for delivery!,en,,,,,
4824,5382,1357391742060949504,2021-02-04,gfeatstreet,gf.eatstreet,This is the real happiness 😋😍  #gfeatstreet #tastyfood #talabat #asianfood #chinese #japanese #thaifood #filipino #tiktok #uae #ajman #rak #dubai🇦🇪 #abudhabi #delivery #sharjah #Talabat #discount #freshandhot #yummy #uaerestaurants #ajmanrestaurants #ajmanfood #alain  https://t.co/r9i0AlGL5g,en,,,,,
4825,5383,1357384938060984321,2021-02-04,m_gonullu,Mehmet Gonullu,"@Talabat you have a serious problem with your tracking system, orders shows delivered while restaurant still preparing. You should fix this. Until then not using your service",en,,,,,
4826,5384,1357377026781511683,2021-02-04,patr2016,Bovril Hater,"Youtube for some reason thinks I'm in UAE so I'm getting a lot of ads for Talabat, which seems to be like Doordash but based in the middle east.",en,,,,,
4827,5385,1357376401343676416,2021-02-04,egg_oman,egg | dough bar,هذا الشيف حمد 🥚 مافهمت ايش يقول بس اعتقد كان مهم    ايش فهمتوا ؟ @Talabat #بيض_عُمان  https://t.co/Pslazh4V99,ar,,,,,
4828,5387,1357364358226063360,2021-02-04,voxcinemas,VOX Cinemas,"🍫 Get ready for #WorldNutellaDay! Buy one get on free on all Nutella@VOX items on 5 and 6 February. Order online through Talabat, Zomato, Deliveroo and Careem.  #VOXFoodie #GreatMoments #StaySafe @MajidAlFuttaim 🎥🍿  https://t.co/a0326s3E4v",en,,,,,
4829,5388,1357337449714700292,2021-02-04,dusitdohahotel,Dusitdohahotel,Happy Weekend! Treat yourself to a delicious Thai dish from Benjarong. Order via @Talabat starting from this Saturday.  #Benjarong #ThaiFood #Thailand #talabat #talabatqa #talabatqatar #talabtqatar #DusitDohaHotel #DusitHotels #Dusit #Qatar #Doha  https://t.co/6TVacDfu6u,en,,,,,
4830,5389,1357331870640263169,2021-02-04,charismaxxxx,كاريزما⁦⁦,انهردا استلمت الفيزا فقولت هدلع نفسي طلبت اوردر اكل ب 160 جنيه قومت محمل ابلكيشن talabat وواخد برومو كود عملي خصم 75 جنيه عالاوردر وبما اني لسه مفعل الفيزا اونلاين وعايز اجربها فقولت لازم ادفع بيها اتعملي خصم 35٪ على اول عمليه شراء اونلاين وحاليا مستنى الاوردر ابو 50 جنيه ❤️,ar,,,,,
4831,5390,1357330998577549318,2021-02-04,youssefnkamal,Youcifer,Talabat riders,tl,,,,,
4832,5391,1357330386603417603,2021-02-04,that0nespacekid,logged off,@AccWhorestar and talabat  https://t.co/XSv9I7rsj3,tl,,,,,
4833,5392,1357306043479556096,2021-02-04,aishaalgh_,Eng. Aisha,This best thing that Talabat has ever done  https://t.co/r4r0Hsendy,en,,,,,
4834,5393,1357295952734912513,2021-02-04,jemro9,Jemro9,@AlrifaiAws @Talabat @Talabat  ما عندكم اشي بياكلو الدون رونالدو صاروخ ماديرا الهداف التاريخي لكره القدم واعظم لاعب فالعالم والتاريخ؟,ar,,,,,
4835,5394,1357295682449780738,2021-02-04,jemro9,Jemro9,@AlrifaiAws @Talabat مشكله مشجعين اليونايتد,ar,,,,,
4836,5395,1357286013379428354,2021-02-04,alrifaiaws,Aws Alrifai,كم سعره عندكم؟ حاب اطلب كل الكمية  @Talabat,ar,,,,,
4837,5396,1357281506570477570,2021-02-04,amar5313,حبحب #ريال مدريد,@khalaf_RM @Talabat كشف الطلب بعد اغلاقه من المحل يعتبر قلة ادب فما بالك ياكل منه السائق .,ar,,,,,
4838,5397,1357277827930931202,2021-02-04,arambusia,Benson Mbuthia,"@ebyking @Talabat Av tried to reach out to u guys, please stop calling us, u have the wrong number and av tried time and again to email,social media,customer care(very unprofessional live chat with Ali) and still calls are coming in, please stop calling",en,,,,,
4839,5398,1357259957956202498,2021-02-04,ebrahimnaeem3,naeem,Me wondering why my talabat driver is late                                                                     The talabat driver:  https://t.co/qmsVTIkmZK,en,,,,,
4840,5399,1357225375609200640,2021-02-04,qibaram,Qibara_Restaurant,"Qibara signature Burger... loaded with fresh lettuce, tomatoes, olives, cheddar cheese, jalapeños, white onion and a home-made lamb patty, served with crispy fries and Qibara special sauce.   To order call 24428000 / Talabat or Akeed.  #غذاء #عمان #السيب #مسقط  #Oman  #Muscat  https://t.co/8eKpwpHEtW",en,,,,,
4841,5400,1357161593121955841,2021-02-04,_talhas10,طلحة,Short sweet talabat-customer story ✨✨  https://t.co/kXlG5eH8vt,tl,,,,,
4842,5401,1357134527861243905,2021-02-04,makushegl,❄️,@Talabat لاتسكرون بالحظر ابيكم  https://t.co/a5BFLNeyLM,ar,,,,,
4843,5402,1357131475842433025,2021-02-04,mohamedhserag,Sergio,"@yasminmaher09 @talabateg @Talabat Their delivery guys are horrible and seriously ghetto, I’ve used it when it was Otlob it was s*it, and then when it became talabat and it’s still the same, so I prefer to just call the restaurant and deal with them directly.",en,,,,,
4844,5403,1357130868154900482,2021-02-04,yasminmaher09,y. 🐺,@mohamedhserag @talabateg @Talabat It’s so so annoying bgd! And now I’ve been reading many posts about the delivery guys eating from the order before they deliver it!! 🤦🏽‍♀️🤦🏽‍♀️,en,,,,,
4845,5404,1357130463274536961,2021-02-04,mohamedhserag,Sergio,"@yasminmaher09 @talabateg @Talabat the dumbest application I’ve ever dealt with, and no one is satisfied with their experience idk how they’re still working.",en,,,,,
4846,5405,1357129352920637440,2021-02-04,yasminmaher09,y. 🐺,The point of ordering food online is to avoid any calls whatsoever!! I could simply call the restaurant and order what I want instead of being bothered by useless calls from @talabateg @Talabat delivery guys!!,en,,,,,
4847,5406,1357128836786315265,2021-02-04,yasminmaher09,y. 🐺,"I honestly don’t understand what’s the point of having an ONLINE app to order food ONLINE, when the delivery guys keep calling -MORE THAN ONCE- EVERY TIME I MAKE AN ORDER?! @Talabat @talabateg  *He would LITERALLY be outside my door and call to tell me he is! You can KNOCK!!!",en,,,,,
4848,5407,1357103701702414337,2021-02-04,desultoriousa,Françoise Appledelhi,@revocolate dude just download talabat app after that happens,en,,,,,
4849,5408,1357084148599578628,2021-02-04,kralketbi,k h a l i f a,@Despandora Cuz u said Takabat and not Talabat 😂,en,,,,,
4850,5409,1357072861672984576,2021-02-04,manarsanqour,منار صنقور,@Mariam_F_I @Talabat حده هالشغل اشوف فيه ابتزاز مادي للسايق,ar,,,,,
4851,5410,1357063019088539649,2021-02-03,_ralqattan,Reem AlQattan,@Talabat شكرا على الرد بس طلبت من ابلكيشن ثاني وطاب خاطري بس أتمنى تعدلون خدمتكم🌹,ar,,,,,
4852,5413,1357052773574070274,2021-02-03,krish_rhen,ksbl,Talabat made me spend money than i usually do 😔🤟,en,,,,,
4853,5414,1357044031537184777,2021-02-03,hinddsolimn,Hinddh,عارف لما يبقى فيه شخصية وسخة بتاثر على سُمعة شخصية محترمة لمجرد بس انه بيتعامل معاه؟ اهو ده الي talabat بتعمله مع mcDonald’s,ar,,,,,
4854,5415,1357040908328464385,2021-02-03,q8ssaa_77,❤️توتا,الله دركم حظر مو حظر مونسينا @Talabat 😘😂,ar,,,,,
4855,5417,1357036882270552065,2021-02-03,dscorp6,Dscorp,@Chookgozal يشتغل توصيل talabat,und,,,,,
4856,5418,1357032798977216515,2021-02-03,_ralqattan,Reem AlQattan,@Talabat طالبه من الساعه ٦ لأن أدري بتتأخرون بس شهالحركات تكنسلون الطلب فجأه، يعني يامتأخر يا تكنسلون ماكو حل وسط صح🦦,ar,,,,,
4857,5419,1357020695797108738,2021-02-03,srnxv,𝘴,"you can redeem your reward points on @Talabat and donate in ""make a difference"" category🧡  https://t.co/mu1jlaXUvb",en,,,,,
4858,5420,1357018575484125184,2021-02-03,slimanoh_,★彡سليمان العبدلات,@Talabat ارسلت و ياريت تردو بسرعه  لانو لو ما رديتو رح يصير مسائلة قانونية,ar,,,,,
4859,5421,1357018507062501376,2021-02-03,notrazann,Rose,menus ahla mn talabat million mara,in,,,,,
4860,5422,1357013522266411013,2021-02-03,abdullahmsh3l1,عبدالله مشعل العنزي,@HjAlmusaibeeh @Talabat @TryCarriage الحمدالله اهم شي,ar,,,,,
4861,5423,1357013198919106560,2021-02-03,6bosha_90,3had,@HjAlmusaibeeh @Talabat @TryCarriage اكثر شي استفدت منه من كرونا ان اكلي صار صحي اكثر من قبل و خففت المطاعم 😂,ar,,,,,
4862,5424,1357012389842018311,2021-02-03,hjalmusaibeeh,حمد جاسم المصيبيح,@ShaikhaBinjasim @Talabat @TryCarriage الا هارديز لا تمسونه 🤩  https://t.co/v4OJKSoIU1,ar,,,,,
4863,5425,1357012126859198466,2021-02-03,shaikhabinjasim,شيخة الجاسم,@HjAlmusaibeeh @Talabat @TryCarriage الحمدلله طمنتنا,ar,,,,,
4864,5426,1357011825502670850,2021-02-03,hussainbainali,د.حسين ناصية الحلم #نعم_للتطعيم,@HjAlmusaibeeh @Talabat @TryCarriage اضغط عليهم شوي يردون بقرارتهم,ar,,,,,
4865,5427,1357011726810697728,2021-02-03,hjalmusaibeeh,حمد جاسم المصيبيح,استثناء خدمة توصيل طلبات المطاعم من مواعيد الإغلاق التي قررها مجلس الوزراء    في توصيل اللي خايف على بطنه 🤩 @Talabat  @TryCarriage,ar,,,,,
4866,5428,1357011545402847232,2021-02-03,laithda3san,Laith Da3san🏂,@FASpider1 @Loki03_ Mawjood 3la talabat???,et,,,,,
4867,5429,1357006380507557888,2021-02-03,themusta,Mostafa Mossaad,"Hello @Talabat , I need help escalating an issue",en,,,,,
4868,5430,1357006087761887233,2021-02-03,daliaamost24,Dalia,"Mn s3t lma b2a talabat whwa b2a zft zft zft, elmenus grbto kam mra msh w7sh",und,,,,,
4869,5431,1357002718062252035,2021-02-03,moeadill,M A N N I 🎹 ☕️,@ReemFarahlol Talabat 🤷🏻‍♂️,tl,,,,,
4870,5432,1357002352889393154,2021-02-03,diplomasy3,🇰🇼🇰🇼🇰🇼عبدالله {الدبلوماسي},@Talabat_alm اميين يارب🙌🙌,ar,,,,,
4871,5433,1356997081097977858,2021-02-03,mariam_f_i,Mariam Ibrahim 🇰🇼,@ManarSanqour @Talabat اوووف حيييل اتفق اكره هبه السياكل شغل تجاري بحت والسايق من الضغط عليه ينسى نفسه بالشارع,ar,,,,,
4872,5434,1356994992045228033,2021-02-03,txhml7evdbuzt40,فالح,@talabat_rassm @RadwaElSherbiny @Aralact @fine_Arts_gogh @D3Martdraw @art_forus @Duende_ksa @Art1Saudi @aartist__ @arts12100 @Rassamen ابي ترسم صورتي,ar,,,,,
4873,5435,1356987231425200129,2021-02-03,rasef_elmot3ben,محمد صلاح|mohamed salah🍃,@Talabat_alm احسنتي,ar,,,,,
4874,5436,1356985328620470280,2021-02-03,yasser40633627,yasser,@Talabat_alm المحله منين 😂😂,ar,,,,,
4875,5437,1356984913363361794,2021-02-03,mennnaismaiil,منة الله.,Talabat b2a by3asbny awy😡😡,und,,,,,
4876,5438,1356984416762011649,2021-02-03,manarsanqour,منار صنقور,@zia_jayy @Talabat بالضبط السواقين مالهم شغل,ar,,,,,
4877,5439,1356982813497712642,2021-02-03,zia_jayy,Z.J,@Talabat @ManarSanqour الذنب مش ذنب السواقين / كمية الضغط اللي عليهم 👍🏻 أنا يوميا أشوفهم في الشوارع يعورون قلبي,ar,,,,,
4878,5444,1356980386396520449,2021-02-03,zia_jayy,Z.J,@ManarSanqour @Talabat أنا بعد قلبي يعورني عليهم مساكين😢,ar,,,,,
4879,5446,1356976144092979201,2021-02-03,gfeatstreet,gf.eatstreet,This is the real happiness 😋😍  #gfeatstreet #tastyfood #talabat #asianfood #chinese #japanese #thaifood #filipino #tiktok #uae #ajman #rak #dubai🇦🇪 #abudhabi #delivery #sharjah #Talabat #discount #freshandhot #yummy #uaerestaurants #ajmanrestaurants #ajmanfood #alain  https://t.co/fYh8Dq0cd9,en,,,,,
4880,5447,1356965712456163328,2021-02-03,mal3li10,𝙼𝙷,@uglyymf Contact talabat shd5l il driver😭,en,,,,,
4881,5448,1356964263571689477,2021-02-03,rawan98ii,روان.,@Talabat_alm @BentAlsultan10 آمييين,ar,,,,,
4882,5449,1356964064073777156,2021-02-03,manarsanqour,منار صنقور,@Talabat  وفي مره كان السيكل يمي وانا سيارتي جيب عود !! مو صغير !! انا يمه يمه وما انتبه علي ! طاير ولف علي وانا دست بريك !! مو العكس !! اخترع لمن انتبه انه يمه سياره ما شافها !!  ما يسوا عليهم والله.. كل يوم واحد مدعوم او داعم !!,ar,,,,,
4883,5450,1356963603757342722,2021-02-03,manarsanqour,منار صنقور,"@Talabat  يرحم لي والديكم  شيلوا سالفه ""الطلب لازم يوصل بأسرع وقت"" وشيلوا السياكل بعد !!  اليوم السايق بقه يروح فيها ! شفت ويهه لازق بالجامه اللي ورا ! والسبه السرعه واحسه متعور ومو مستوعب بس لانه صاحب الطلب قاعد يدق عليه وهوا يبي يلحق يوصله بسرعه ! والله حرام !",ar,,,,,
4884,5451,1356960989044948994,2021-02-03,slimanoh_,★彡سليمان العبدلات,يا جماعه ما حدا يشتري من @Talabat 😐  فرع #الأردن  بالبطاقة  اشتريت من عندهم و لغيت الطلب خصمو المبلغ بعد ما طلبت ع السرييع  و بتواصل معهم يرجعوا المبلغ  قال بقولوا رجع لي و هو مش راجع 😡😡😡😡😡😡 بفكرو جايبين المصاري من الشارع,ar,,,,,
4885,5452,1356945756222083073,2021-02-03,m_art369,مَشآعل🎓,@talabat_rassm اللوحة والتغليف إبداع !! ياقو قلب اللي طلبها ومااخذها 🥺,ar,,,,,
4886,5453,1356944089820856321,2021-02-03,atyx01,‎ ﮼عاتكه,@Raisi_24 @Talabat عارفه لكن ف المنيو مال طلبات مافي وكل مره اكتبلهم مايجيبوا,ar,,,,,
4887,5454,1356943935432753155,2021-02-03,hbinjamil,Hassan Bin Jamil 🛰,@okassim @mohamed_alabbar @careem This is a ripe segment up for grabs as @Talabat @foodpanda_pk @Deliveroo all arrogantly decided to lose it all. Ordering from any of these platforms seems more entrapment than convenience.,en,,,,,
4888,5455,1356942444328325122,2021-02-03,raisi_24,Omar Raisi➰,@ATYX01 @Talabat لما تطلبي من ماك معبيله بتحصلي,ar,,,,,
4889,5456,1356942256746475521,2021-02-03,atyx01,‎ ﮼عاتكه,@Raisi_24 @Talabat كيف يعني!,ar,,,,,
4890,5457,1356939256804106241,2021-02-03,mahdawe,Abo7aider,@Talabat برنامج فاشل ومعامله سيئه ٣ اوردرات كلها اخطاء في اسبوع واحد ، عدلوا معاملتكم مع الناس,ar,,,,,
4891,5458,1356938308220309504,2021-02-03,silencee07,what?,@talabat_rassm ماشاء الله فنان ، الله يوفقك ♥️,ar,,,,,
4892,5459,1356934880731529217,2021-02-03,_egyb32,إ,@talabat_rassm المفروض تاخذ نص المبلغ قبل🤦🏽‍♀️,ar,,,,,
4893,5460,1356933968667561985,2021-02-03,talabat_rassm,ناصر - رسام صور شخصية 🖌️🎨,@nuvdlll 💙,und,,,,,
4894,5461,1356933435521175552,2021-02-03,talabat_rassm,ناصر - رسام صور شخصية 🖌️🎨,@SILENCEE07 اكريليك على كانفس 🌚 الصورة مسربة لعيونك  https://t.co/EREpH8m32U,ar,,,,,
4895,5462,1356932867742384128,2021-02-03,nuvdlll,نوف,@talabat_rassm يزعلل,ar,,,,,
4896,5463,1356931335718383619,2021-02-03,silencee07,what?,@talabat_rassm التغليف رهيب كيف اللوحة😢,ar,,,,,
4897,5464,1356929480229584897,2021-02-03,ahzanperry,perrrrrry🧍🏻‍♀️,mayeteen om ragel beta3 talabat laf alex kolaha w howa asln gamb el beit a7a,in,,,,,
4898,5465,1356929265841954816,2021-02-03,l1605ll,👷🏽‍♀️ ⚒,طلبت من طلبات شلو البيزات بس يطلعلي انه في خطأ والمفروض ارد ادفع! شو معنى هالحركة!!! @Talabat,ar,,,,,
4899,5466,1356921017533358083,2021-02-03,beatburgerae,beatburgerae,Find us on @Talabat  10% Discounts &amp; more are now available...👌🏻 @beatburgerae,en,,,,,
4900,5467,1356911042509570050,2021-02-03,ahmad_qq70,Ahmad. G,@Talabat في عندو قلايه,ar,,,,,
4901,5468,1356907652119412738,2021-02-03,mhossan,mohammed hossan,"@deliveryherocom Hi I have tried to contact Dubai office, also emailed  https://t.co/aYrpdEp358 email, but could not get through.  Could you provide me contact details for contract to provide delivery drivers at Talabat UAE?  Regards  Mohammed Hossan",en,,,,,
4902,5469,1356906327143026688,2021-02-03,jazeeraairways,طيران الجزيرة,Indian cuisine makes use of a whole palette of flavours that make each dish both nutritious and delicious.   Which one is the best Indian dish? Vote on our instagram stories to get the chance to win 20KD worth of Talabat vouchers. #J9Foodfestival #TheWorldIsYourPlate  https://t.co/w0RhUAPeXM,en,,,,,
4903,5470,1356905762677788672,2021-02-03,onelatifboi,latif,@m0ntyy__ i want a talabat gift card,en,,,,,
4904,5471,1356905733674139648,2021-02-03,crystalxmae,𝖒𝖔𝖒𝖒𝖆 🌺,"But today is an achievement, haha!! I went grocery shopping at talabat mart and sum other online platforms and I only got the stuff that I need!! I wasn’t tempted. *pats myself on the back* 🥺",en,,,,,
4905,5472,1356900288607768578,2021-02-03,raisi_24,Omar Raisi➰,@ATYX01 @Talabat موجود ف معبيله,ar,,,,,
4906,5473,1356895841051701249,2021-02-03,khalaf_rm,Khalaf Al dousari,@RealMadrid1969 @Talabat 😂😂😂😂,und,,,,,
4907,5474,1356895476524535809,2021-02-03,rinky00244205,RINKY,@Myyy_Words रामू को कहे फ़ूड apps इनस्टॉल करले फिर जाना नही पड़ेगा  Beyondmenu DoorDash Just Eat Foodpanda Talabat Dominos Deliveroo Dunzo Seamless Glovo GrubHub Zomato Swiggy Uber Eats  बस ये apps रामू इनस्टॉल करले फिर आनंद ही आनंद ....,und,,,,,
4908,5475,1356895387248955392,2021-02-03,ahmadelkhayyat,Ahmad Elkhayyat,@Talabat rn:  https://t.co/AyGuOLT6Zy,und,,,,,
4909,5476,1356893157842161665,2021-02-03,kdcow_kuwait,KDCOW.KDC,اطلب من طلبات الآن وحصل على خصم خاص  Order from Talabat now and enjoy a special discount   Happy shopping  #kdcow  #shopping #kuwait #talabat  https://t.co/nxKTanSyeW,ca,,,,,
4910,5477,1356891690062274568,2021-02-03,watchtheplanet,watcher,@DrBothina Talabat,tl,,,,,
4911,5478,1356889166634713089,2021-02-03,tami_love77,ᴮᴱ𝓣𝓪𝓶𝓲⁷|⟬⟭|𝐆𝐫𝐚𝐦𝐦𝐲𝐧𝐨𝐦𝐢𝐧𝐚𝐭𝐞𝐝♥,@Talabat  الو لو سمحتوا طلبت من ماك و سحبوا فلوسي ولا شفت الطلب ممكن تتفاهموا معهم؟؟؟,ar,,,,,
4912,5479,1356875097575940096,2021-02-03,h24_88,هيفاء Haifa,@m_alsaie @Talabat @talabatksa @talabateg كسرت خاطري والله,ar,,,,,
4913,5480,1356874998124843014,2021-02-03,azk757,ABDULLH ALABDULKARIM,@khalaf_RM @Talabat اتوقع نظاما لازم يكون الطلب مختوم من المطعم,ar,,,,,
4914,5481,1356874032822550528,2021-02-03,atyx01,‎ ﮼عاتكه,تكفى رجعوا الهالابينو بايتس مال ماك فالمينو  💔. @Talabat,ar,,,,,
4915,5482,1356873479954575362,2021-02-03,realmadrid1969,a7lajaker ¹³ ³⁴,@khalaf_RM @Talabat بو يوسف ذكرتني بهذا المقطع 😂  https://t.co/5zuiNHdW5o,ar,,,,,
4916,5483,1356872473833308161,2021-02-03,hasham0ha,Hashem,@khalaf_RM @Talabat عن خاطره مسكين هههههه ، احسن ان المحلات تقفل الطلب بستكر كذا السواق ما يقدر يلعب,ar,,,,,
4917,5484,1356871854024241155,2021-02-03,jmkalkhater,جواهر بنت محمد,All I do at work is order off talabat lmaooo. Today I’m trying something new anyway,en,,,,,
4918,5485,1356871271800274944,2021-02-03,dalal_alsabbagh,دلال💕,@m_alsaie @Talabat @talabatksa @talabateg تشهي اكثر من مرتبه,ar,,,,,
4919,5486,1356870452694630401,2021-02-03,idealdietqatar,Ideal Diet,"The Classic menu is designed for those who want to lose, gain or maintain their weight in a healthy way. It’s customized for each person depending on their body composition requirements.  Call us on 44887745 / 5013 5392 or order thru Talabat / Rafeeq / Carriage / Snoonu  https://t.co/DVArA3srbF",en,,,,,
4920,5488,1356868022317633536,2021-02-03,qibaram,Qibara_Restaurant,Tired of your usual burgers? Try something different today... Our Camel burger is absolutely delicious and a unique treat not to be missed!!!  To order call 24428000 / Talabat or Akeed.  #غذاء #عمان #السيب #مسقط  #Oman  #Muscat  https://t.co/qzChql8gTr,en,,,,,
4921,5489,1356866892456218625,2021-02-03,ricdizzle,$R📈,@adeyomi Go Talabat 😁,eu,,,,,
4922,5490,1356865874469216256,2021-02-03,__dexxa,𝐃𝐚,"@khalidalbedayri Open talabat, scroll and stop randomly. Whichever restaurant it stops at eat from there.. Spicing things up a bit :)",en,,,,,
4923,5491,1356856032547512321,2021-02-03,mahmoudsalahel8,Mahm0uD M0sa,لا تثقوا بـ @ZomatoUAE   اسوأ خدمةرعملاء رغم اني مشترك في جولد اخذو فلوسي مرتين ونفس المشكلة يتكنسل الاوردر رغم الوعود متكررة انه لن تتكرر مرة اخرى  الافضل على الاطلاق في الإمارات هو  @Deliveroo او  @CareemUAE   و زوماتو هو نفسه @Talabat    لذا ابعدو عن الاثنين لانها نفس الشركة,ar,,,,,
4924,5492,1356849958612303877,2021-02-03,mahmoudsalahel8,Mahm0uD M0sa,لا تثقوا ب  @ZomatoUAE  اسوأ خدمةرعملاء رغم اني مشترك في جولد اخذو فلوسي مرتين ونفس المشكلة يتكنسل الاوردر رغم الوعود متكررة انه لن تتكرر مرة اخرى  الافضل على الاطلاق في الإمارات هو  @Deliveroo  او  @CareemUAE  و زوماتو هو نفسه  @Talabat  لذا ابعدو عن الاثنين لانها نفس الشركة,ar,,,,,
4925,5493,1356817334434996224,2021-02-03,ded_brl,Business Registration & Licensing sector - DED,"اقتصادية دبي و""طلبات"" يتعاونان لدعم المواطنين حاملي رخص تاجر من المشاريع الناشئة  #اقتصادية_دبي #قطاع_التسجيل #دبي   Dubai Economy &amp; talabat cooperate to support Emirati DED Trader License holders  #DubaiEconomy #BRLsector #DED_BRL @talabatuae  @dubai_ded  https://t.co/ELK4Xnf1QS",und,,,,,
4926,5494,1356814858172461058,2021-02-03,wahbi122,أبو هتّـان بطل اسيا ❤️,@khalaf_RM @Talabat المفروض مع الطلب حقك تطلب للسايق وجبه خاصه له,ar,,,,,
4927,5495,1356789897718358017,2021-02-03,spacebedouins,teddy͛,all I want for valentines day is a talabat jacket,en,,,,,
4928,5496,1356759571008794626,2021-02-03,omsaif57872986,Om Saif,@online_talabat كيف احصل علي هذا الكريم لو سمحت,ar,,,,,
4929,5497,1356713581857959936,2021-02-03,tuseel_talabat,💬توصيل طلبات المدينه,@Ask_madinah11 تفضلي,ar,,,,,
4930,5498,1356706063253458944,2021-02-02,mynameisjhelay,Jelly S. Peñaflorida,Nakakita ng GEMS gamit agad.. naka tipid.. first and last order ko sa talabat this month.. 🤣 #tipidpamore  https://t.co/3PfJTsKTVb,tl,,,,,
4931,5499,1356697663849304066,2021-02-02,khalaf_rm,Khalaf Al dousari,يعني مراضيني رجعتولي ٧٠٠ فلس سعر الحبه اللي ناقصه لان موظفكم فتح الطلب ومد ايده واكل منه ... تفشلون وخدمتكم تفشل وحتى محاولة الاعتذار تفشل بعد   @Talabat,ar,,,,,
4932,5500,1356697593737322498,2021-02-02,fafefoo5,فاطمة 👩‍💼,@khalaf_RM @Talabat خير 😐,ar,,,,,
4933,5501,1356696160384221184,2021-02-02,khalaf_rm,Khalaf Al dousari,@Q8y_3thman @Talabat موبعيده,ar,,,,,
4934,5502,1356696027378700289,2021-02-02,khalaf_rm,Khalaf Al dousari,@bogsoom @Talabat قسمت وطرحت كله من خدمتهم الخايسه,ar,,,,,
4935,5503,1356695813523709952,2021-02-02,khalaf_rm,Khalaf Al dousari,@CharismaRMD @Talabat المحل قالي بالحرف الواحد هذا سايق طلبات ماكل منه .. خدمة تعيسه ومواعيد اتعس,ar,,,,,
4936,5504,1356695768648810499,2021-02-02,q8y_3thman,عابر سبيل الداهوم (سُحقًا للمطبعين) 🇰🇼,@khalaf_RM @Talabat ويا حبذا رشهم الباقيات بكورونا وتكمل الحفلة,ar,,,,,
4937,5505,1356695681805803522,2021-02-02,eng_royal91,مهندس ملكي ⁦⁦✈️⁩,@khalaf_RM @Talabat مجررررم السواق 😂😂😂,ar,,,,,
4938,5506,1356695414393745410,2021-02-02,waleedaljaberr,waleed,@khalaf_RM @Talabat  https://t.co/i5HkaYXOXV,und,,,,,
4939,5507,1356695237490597889,2021-02-02,lawnalmtar,لون المطر,@Talabat القصة طوييييييلة ... رسلوا لي عنوان شركتكم او مكتبكم وانا اسلمكم المبلغ باليد .. وبس,ar,,,,,
4940,5508,1356695181999955970,2021-02-02,charismarmd,كاريزما الريال,@khalaf_RM @Talabat ابو يوسف .. نفس الموظوع صاير وياي واكثر من مره للاسف .,ar,,,,,
4941,5509,1356694597360091137,2021-02-02,bogsoom,أ.محمد 🇸🇦🇰🇼,"@khalaf_RM @Talabat الله يهداه بس , مالك الا تقسم وحده بينك وبين ابو خلف 😂",ar,,,,,
4942,5510,1356694513994055681,2021-02-02,khalaf_rm,Khalaf Al dousari,@waleedaljaberr @Talabat سواق مو سايق واحد,ar,,,,,
